k_real,entropy_A
275.32104334326584,0.637998918895759
275.4715894819798,0.6239590199886356
275.53809824674664,0.6696355750662567
275.9137077424596,0.6803759184246613
275.9278519185327,0.6426515077700734
275.96949911167735,0.6910396367763822
276.35947258468036,0.7047453613340183
276.4945502288793,0.6409218819053317
276.8710140453376,0.6496252868220241
276.948993475794,0.6477692215709759
277.18181032819103,0.6429536940154088
277.21639172327554,0.7161891149961099
277.41856764511704,0.6650803818407861
277.4957890678049,0.6058344220394546
277.7557627874174,0.5927031893597745
278.1243099246189,0.7084209103365862
278.14141068839484,0.6653186130006595
278.4579731819346,0.627215149752039
278.57859277700345,0.6477532788429917
278.71757274422606,0.5948278102106249
278.80571294403694,0.6809097330706699
279.2105629945703,0.6812179394670785
279.2340611513496,0.6505959679374409
279.28357637296574,0.6138581600209302
279.5886569086394,0.6916167851052775
279.72933368955484,0.6512916331498506
280.06706770913604,0.6041173110665162
280.092622026971,0.650926666967115
280.46824855443884,0.637028116485526
280.55612121369046,0.6456287888539055
280.5581779552953,0.6582264130611725
280.60996102402464,0.732791636303102
281.26035038678145,0.6179153099725105
281.2772020228722,0.6146670220647635
281.315296998646,0.648300211681379
281.3244407096399,0.5717156108921783
281.8891416118089,0.6117661720380565
281.9786242223608,0.6766513821289796
282.0829983751809,0.6248300021945851
282.1223563973973,0.7088356942545647
282.16912053568853,0.5474443315845046
282.729937442479,0.6525045877699921
282.7921127345453,0.6554070292571585
283.06172845600514,0.6376549155937514
283.08741327865494,0.6659672030299476
283.2161175724151,0.6335125839609179
283.4477365137973,0.6987819053416621
283.5678467541309,0.6674231218441279
283.7273733949799,0.6181211674201268
283.9558150333973,0.6684437331740762
283.9815297262655,0.6458418827897854
284.0940424902784,0.6530912193417359
284.40386647878086,0.6428252182318938
284.60604419572104,0.6810033418287317
284.7920726814387,0.6895216541437269
285.09178209762695,0.642935678894411
285.1459056186882,0.639689808817628
285.41004500321986,0.6854909267096718
285.6111218497106,0.617019928135755
285.64595546644387,0.6518595565026624
285.677339397476,0.6494917791760665
286.0670124742691,0.6880336266129031
286.2334358146519,0.7218006066999778
286.6042523919662,0.651686509795532
286.6327385224632,0.6238122250172964
286.68447287687025,0.7018449947263995
286.84489690470514,0.6743249568157659
286.9943609307232,0.7035348490527465
287.14435019998643,0.6117283882050076
287.4606881565632,0.632866450143107
287.71471068479747,0.6484199536034847
287.72863196864466,0.6140838389763912
287.92773622452324,0.6536372387394487
288.0812895882568,0.6981977951919885
